LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

360 atoms
1 atom types

0 12.78 xlo xhi
0 73.7853644024343 ylo yhi
0 10 zlo zhi

Masses

1 12.011

Atoms # atomic

1 1 0 0 0 0 0 0
2 1 1.4198579999999998 0 0 0 0 0
3 1 2.13 1.229756073373905 0 0 0 0
4 1 3.549858 1.229756073373905 0 0 0 0
5 1 4.26 0 0 0 0 0
6 1 5.679857999999999 0 0 0 0 0
7 1 6.39 1.229756073373905 0 0 0 0
8 1 7.809857999999999 1.229756073373905 0 0 0 0
9 1 8.52 0 0 0 0 0
10 1 9.939858 0 0 0 0 0
11 1 10.649999999999999 1.229756073373905 0 0 0 0
12 1 12.069858 1.229756073373905 0 0 0 0
13 1 0 2.45951214674781 0 0 0 0
14 1 1.4198579999999998 2.45951214674781 0 0 0 0
15 1 2.13 3.689268220121715 0 0 0 0
16 1 3.549858 3.689268220121715 0 0 0 0
17 1 4.26 2.45951214674781 0 0 0 0
18 1 5.679857999999999 2.45951214674781 0 0 0 0
19 1 6.39 3.689268220121715 0 0 0 0
20 1 7.809857999999999 3.689268220121715 0 0 0 0
21 1 8.52 2.45951214674781 0 0 0 0
22 1 9.939858 2.45951214674781 0 0 0 0
23 1 10.649999999999999 3.689268220121715 0 0 0 0
24 1 12.069858 3.689268220121715 0 0 0 0
25 1 0 4.91902429349562 0 0 0 0
26 1 1.4198579999999998 4.91902429349562 0 0 0 0
27 1 2.13 6.148780366869525 0 0 0 0
28 1 3.549858 6.148780366869525 0 0 0 0
29 1 4.26 4.91902429349562 0 0 0 0
30 1 5.679857999999999 4.91902429349562 0 0 0 0
31 1 6.39 6.148780366869525 0 0 0 0
32 1 7.809857999999999 6.148780366869525 0 0 0 0
33 1 8.52 4.91902429349562 0 0 0 0
34 1 9.939858 4.91902429349562 0 0 0 0
35 1 10.649999999999999 6.148780366869525 0 0 0 0
36 1 12.069858 6.148780366869525 0 0 0 0
37 1 0 7.37853644024343 0 0 0 0
38 1 1.4198579999999998 7.37853644024343 0 0 0 0
39 1 2.13 8.608292513617336 0 0 0 0
40 1 3.549858 8.608292513617336 0 0 0 0
41 1 4.26 7.37853644024343 0 0 0 0
42 1 5.679857999999999 7.37853644024343 0 0 0 0
43 1 6.39 8.608292513617336 0 0 0 0
44 1 7.809857999999999 8.608292513617336 0 0 0 0
45 1 8.52 7.37853644024343 0 0 0 0
46 1 9.939858 7.37853644024343 0 0 0 0
47 1 10.649999999999999 8.608292513617336 0 0 0 0
48 1 12.069858 8.608292513617336 0 0 0 0
49 1 0 9.83804858699124 0 0 0 0
50 1 1.4198579999999998 9.83804858699124 0 0 0 0
51 1 2.13 11.067804660365145 0 0 0 0
52 1 3.549858 11.067804660365145 0 0 0 0
53 1 4.26 9.83804858699124 0 0 0 0
54 1 5.679857999999999 9.83804858699124 0 0 0 0
55 1 6.39 11.067804660365145 0 0 0 0
56 1 7.809857999999999 11.067804660365145 0 0 0 0
57 1 8.52 9.83804858699124 0 0 0 0
58 1 9.939858 9.83804858699124 0 0 0 0
59 1 10.649999999999999 11.067804660365145 0 0 0 0
60 1 12.069858 11.067804660365145 0 0 0 0
61 1 0 12.29756073373905 0 0 0 0
62 1 1.4198579999999998 12.29756073373905 0 0 0 0
63 1 2.13 13.527316807112955 0 0 0 0
64 1 3.549858 13.527316807112955 0 0 0 0
65 1 4.26 12.29756073373905 0 0 0 0
66 1 5.679857999999999 12.29756073373905 0 0 0 0
67 1 6.39 13.527316807112955 0 0 0 0
68 1 7.809857999999999 13.527316807112955 0 0 0 0
69 1 8.52 12.29756073373905 0 0 0 0
70 1 9.939858 12.29756073373905 0 0 0 0
71 1 10.649999999999999 13.527316807112955 0 0 0 0
72 1 12.069858 13.527316807112955 0 0 0 0
73 1 0 14.75707288048686 0 0 0 0
74 1 1.4198579999999998 14.75707288048686 0 0 0 0
75 1 2.13 15.986828953860766 0 0 0 0
76 1 3.549858 15.986828953860766 0 0 0 0
77 1 4.26 14.75707288048686 0 0 0 0
78 1 5.679857999999999 14.75707288048686 0 0 0 0
79 1 6.39 15.986828953860766 0 0 0 0
80 1 7.809857999999999 15.986828953860766 0 0 0 0
81 1 8.52 14.75707288048686 0 0 0 0
82 1 9.939858 14.75707288048686 0 0 0 0
83 1 10.649999999999999 15.986828953860766 0 0 0 0
84 1 12.069858 15.986828953860766 0 0 0 0
85 1 0 17.21658502723467 0 0 0 0
86 1 1.4198579999999998 17.21658502723467 0 0 0 0
87 1 2.13 18.446341100608574 0 0 0 0
88 1 3.549858 18.446341100608574 0 0 0 0
89 1 4.26 17.21658502723467 0 0 0 0
90 1 5.679857999999999 17.21658502723467 0 0 0 0
91 1 6.39 18.446341100608574 0 0 0 0
92 1 7.809857999999999 18.446341100608574 0 0 0 0
93 1 8.52 17.21658502723467 0 0 0 0
94 1 9.939858 17.21658502723467 0 0 0 0
95 1 10.649999999999999 18.446341100608574 0 0 0 0
96 1 12.069858 18.446341100608574 0 0 0 0
97 1 0 19.67609717398248 0 0 0 0
98 1 1.4198579999999998 19.67609717398248 0 0 0 0
99 1 2.13 20.905853247356387 0 0 0 0
100 1 3.549858 20.905853247356387 0 0 0 0
101 1 4.26 19.67609717398248 0 0 0 0
102 1 5.679857999999999 19.67609717398248 0 0 0 0
103 1 6.39 20.905853247356387 0 0 0 0
104 1 7.809857999999999 20.905853247356387 0 0 0 0
105 1 8.52 19.67609717398248 0 0 0 0
106 1 9.939858 19.67609717398248 0 0 0 0
107 1 10.649999999999999 20.905853247356387 0 0 0 0
108 1 12.069858 20.905853247356387 0 0 0 0
109 1 0 22.13560932073029 0 0 0 0
110 1 1.4198579999999998 22.13560932073029 0 0 0 0
111 1 2.13 23.365365394104195 0 0 0 0
112 1 3.549858 23.365365394104195 0 0 0 0
113 1 4.26 22.13560932073029 0 0 0 0
114 1 5.679857999999999 22.13560932073029 0 0 0 0
115 1 6.39 23.365365394104195 0 0 0 0
116 1 7.809857999999999 23.365365394104195 0 0 0 0
117 1 8.52 22.13560932073029 0 0 0 0
118 1 9.939858 22.13560932073029 0 0 0 0
119 1 10.649999999999999 23.365365394104195 0 0 0 0
120 1 12.069858 23.365365394104195 0 0 0 0
121 1 0 24.5951214674781 0 0 0 0
122 1 1.4198579999999998 24.5951214674781 0 0 0 0
123 1 2.13 25.824877540852004 0 0 0 0
124 1 3.549858 25.824877540852004 0 0 0 0
125 1 4.26 24.5951214674781 0 0 0 0
126 1 5.679857999999999 24.5951214674781 0 0 0 0
127 1 6.39 25.824877540852004 0 0 0 0
128 1 7.809857999999999 25.824877540852004 0 0 0 0
129 1 8.52 24.5951214674781 0 0 0 0
130 1 9.939858 24.5951214674781 0 0 0 0
131 1 10.649999999999999 25.824877540852004 0 0 0 0
132 1 12.069858 25.824877540852004 0 0 0 0
133 1 0 27.05463361422591 0 0 0 0
134 1 1.4198579999999998 27.05463361422591 0 0 0 0
135 1 2.13 28.284389687599816 0 0 0 0
136 1 3.549858 28.284389687599816 0 0 0 0
137 1 4.26 27.05463361422591 0 0 0 0
138 1 5.679857999999999 27.05463361422591 0 0 0 0
139 1 6.39 28.284389687599816 0 0 0 0
140 1 7.809857999999999 28.284389687599816 0 0 0 0
141 1 8.52 27.05463361422591 0 0 0 0
