(written by ASE)

1440 atoms
1 atom types

0.0      51.119999999999997  xlo xhi
0.0      73.785364402434297  ylo yhi
0.0                      10  zlo zhi

Atoms # atomic

     1   1   0.0056599342771946398   0.0081694114463348021   0.0011071858914699999
     2   1      12.779999999999999                       0                       0
     3   1      25.559999999999999                       0                       0
     4   1      38.339999999999996                       0                       0
     5   1      1.4198580000000001                       0                       0
     6   1      14.199857999999999                       0                       0
     7   1               26.979858                       0                       0
     8   1      39.759858000000001                       0                       0
     9   1      2.1300000000000017      1.2297560733739075                       0
    10   1                   14.91      1.2297560733739075                       0
    11   1      27.689999999999998      1.2297560733739075                       0
    12   1      40.469999999999999      1.2297560733739075                       0
    13   1      3.5498580000000013      1.2297560733739075                       0
    14   1      16.329858000000002      1.2297560733739075                       0
    15   1      29.109857999999996      1.2297560733739075                       0
    16   1      41.889857999999997      1.2297560733739075                       0
    17   1       4.259999999999998                       0                       0
    18   1      17.039999999999999                       0                       0
    19   1                   29.82                       0                       0
    20   1      42.600000000000001                       0                       0
    21   1      5.6798579999999976                       0                       0
    22   1      18.459857999999997                       0                       0
    23   1      31.239858000000002                       0                       0
    24   1      44.019857999999999                       0                       0
    25   1      6.3899999999999997      1.2297560733739075                       0
    26   1      19.169999999999998      1.2297560733739075                       0
    27   1      31.949999999999999      1.2297560733739075                       0
    28   1      44.729999999999997      1.2297560733739075                       0
    29   1      7.8098579999999993      1.2297560733739075                       0
    30   1               20.589858      1.2297560733739075                       0
    31   1      33.369858000000001      1.2297560733739075                       0
    32   1      46.149857999999995      1.2297560733739075                       0
    33   1      8.5200000000000014                       0                       0
    34   1      21.299999999999994                       0                       0
    35   1      34.079999999999998                       0                       0
    36   1      46.859999999999992                       0                       0
    37   1       9.939858000000001                       0                       0
    38   1      22.719857999999995                       0                       0
    39   1      35.499857999999996                       0                       0
    40   1      48.279857999999997                       0                       0
    41   1      10.649999999999997      1.2297560733739075                       0
    42   1      23.429999999999996      1.2297560733739075                       0
    43   1      36.209999999999994      1.2297560733739075                       0
    44   1      48.989999999999995      1.2297560733739075                       0
    45   1      12.069857999999998      1.2297560733739075                       0
    46   1      24.849858000000005      1.2297560733739075                       0
    47   1      37.629857999999999      1.2297560733739075                       0
    48   1               50.409858      1.2297560733739075                       0
    49   1                       0      2.4595121467478074                       0
    50   1      12.779999999999999      2.4595121467478074                       0
    51   1      25.559999999999999      2.4595121467478074                       0
    52   1      38.339999999999996      2.4595121467478074                       0
    53   1      1.4198580000000001      2.4595121467478074                       0
    54   1      14.199857999999999      2.4595121467478074                       0
    55   1               26.979858      2.4595121467478074                       0
    56   1      39.759858000000001      2.4595121467478074                       0
    57   1      2.1300000000000017      3.6892682201217148                       0
    58   1                   14.91      3.6892682201217148                       0
    59   1      27.689999999999998      3.6892682201217148                       0
    60   1      40.469999999999999      3.6892682201217148                       0
    61   1      3.5498580000000013      3.6892682201217148                       0
    62   1      16.329858000000002      3.6892682201217148                       0
    63   1      29.109857999999996      3.6892682201217148                       0
    64   1      41.889857999999997      3.6892682201217148                       0
    65   1       4.259999999999998      2.4595121467478074                       0
    66   1      17.039999999999999      2.4595121467478074                       0
    67   1                   29.82      2.4595121467478074                       0
    68   1      42.600000000000001      2.4595121467478074                       0
    69   1      5.6798579999999976      2.4595121467478074                       0
    70   1      18.459857999999997      2.4595121467478074                       0
    71   1      31.239858000000002      2.4595121467478074                       0
    72   1      44.019857999999999      2.4595121467478074                       0
    73   1      6.3899999999999997      3.6892682201217148                       0
    74   1      19.169999999999998      3.6892682201217148                       0
    75   1      31.949999999999999      3.6892682201217148                       0
    76   1      44.729999999999997      3.6892682201217148                       0
    77   1      7.8098579999999993      3.6892682201217148                       0
    78   1               20.589858      3.6892682201217148                       0
    79   1      33.369858000000001      3.6892682201217148                       0
    80   1      46.149857999999995      3.6892682201217148                       0
    81   1      8.5200000000000014      2.4595121467478074                       0
    82   1      21.299999999999994      2.4595121467478074                       0
    83   1      34.079999999999998      2.4595121467478074                       0
    84   1      46.859999999999992      2.4595121467478074                       0
    85   1       9.939858000000001      2.4595121467478074                       0
    86   1      22.719857999999995      2.4595121467478074                       0
    87   1      35.499857999999996      2.4595121467478074                       0
    88   1      48.279857999999997      2.4595121467478074                       0
    89   1      10.649999999999997      3.6892682201217148                       0
    90   1      23.429999999999996      3.6892682201217148                       0
    91   1      36.209999999999994      3.6892682201217148                       0
    92   1      48.989999999999995      3.6892682201217148                       0
